Count;Train Loss;Train error;Val error
95;0.0;0.1666796875;0.182107421875
96;0.0;0.17376953125;0.17391796875
97;0.0;0.16953125;0.172134765625
98;0.0;0.16427734375;0.17555078125
99;0.0;0.168359375;0.170125
100;0.0;0.167421875;0.1681875
101;0.0;0.17337890625;0.169462890625
102;0.0;0.1643359375;0.170734375
103;0.0;0.16556640625;0.17514453125
104;0.0;0.164609375;0.179609375
105;0.0;0.171328125;0.168697265625
106;0.0;0.167734375;0.169197265625
107;0.0;0.16625;0.166474609375
108;0.0;0.16744140625;0.19712109375
109;0.0;0.16283203125;0.1932578125
110;0.0;0.16658203125;0.164443359375
111;0.0;0.16552734375;0.167240234375
112;0.0;0.15962890625;0.186171875
113;0.0;0.16126953125;0.16663671875
114;0.0;0.16662109375;0.16832421875
115;0.0;0.16326171875;0.17305078125
116;0.0;0.164609375;0.170482421875
117;0.0;0.161640625;0.180806640625
118;0.0;0.16392578125;0.17037109375
119;0.0;0.16458984375;0.1723125
120;0.0;0.15958984375;0.177939453125
121;0.0;0.16298828125;0.17539453125
122;0.0;0.16216796875;0.17012890625
123;0.0;0.1625;0.173744140625
124;0.0;0.16208984375;0.18456640625
125;0.0;0.16837890625;0.167333984375
126;0.0;0.16095703125;0.168716796875
127;0.0;0.16177734375;0.189939453125
128;0.0;0.16654296875;0.170048828125
129;0.0;0.15646484375;0.165517578125
130;0.0;0.16548828125;0.16723046875
131;0.0;0.16064453125;0.1714609375
132;0.0;0.17193359375;0.166841796875
133;0.0;0.16013671875;0.16917578125
134;0.0;0.161171875;0.17389453125
135;0.0;0.1659765625;0.16236328125
136;0.0;0.1662109375;0.163455078125
137;0.0;0.16748046875;0.1758984375
138;0.0;0.15931640625;0.17460546875
139;0.0;0.15798828125;0.1685390625
140;0.0;0.15685546875;0.17043359375
141;0.0;0.154453125;0.164287109375
142;0.0;0.15837890625;0.1765703125
143;0.0;0.1580859375;0.17919140625
144;0.0;0.15626953125;0.17379296875
145;0.0;0.1560546875;0.1654375
146;0.0;0.16484375;0.176392578125
147;0.0;0.1587890625;0.171333984375
148;0.0;0.1625;0.168197265625
149;0.0;0.1503125;0.166623046875
150;0.0;0.1605859375;0.1700703125
151;0.0;0.15900390625;0.16915234375
152;0.0;0.1603515625;0.161802734375
153;0.0;0.16619140625;0.160521484375
154;0.0;0.1560546875;0.167650390625
155;0.0;0.158359375;0.165140625
156;0.0;0.15974609375;0.16248046875
157;0.0;0.15798828125;0.16406640625
158;0.0;0.1586328125;0.18396875
159;0.0;0.15591796875;0.16431640625
160;0.0;0.15751953125;0.168869140625
161;0.0;0.166796875;0.188115234375
162;0.0;0.16091796875;0.186123046875
163;0.0;0.163046875;0.16143359375
164;0.0;0.15548828125;0.18398828125
165;0.0;0.161953125;0.165994140625
166;0.0;0.15580078125;0.172484375
167;0.0;0.15943359375;0.168650390625
168;0.0;0.15744140625;0.172275390625
169;0.0;0.15716796875;0.180466796875
170;0.0;0.16;0.160630859375
171;0.0;0.15833984375;0.16644140625
172;0.0;0.15791015625;0.16374609375
173;0.0;0.15189453125;0.167310546875
174;0.0;0.165078125;0.162626953125
175;0.0;0.159296875;0.160755859375
176;0.0;0.153828125;0.16555078125
177;0.0;0.1534375;0.1636875
178;0.0;0.15638671875;0.163060546875
179;0.0;0.158515625;0.16625390625
180;0.0;0.154453125;0.1633203125
181;0.0;0.15603515625;0.163310546875
182;0.0;0.15494140625;0.162916015625
